county_fips,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_days_on_market_mm_day,median_days_on_market_yy,median_days_on_market_yy_day,median_days_on_market_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag,year
47113,604,625,,,39,36,43,87,,,,,8,,,1,131217,,,1,0,2016
12062,346,508,,,49,45,53,83,,,,,4,,,1,294221,,,1,0,2016
37133,367,871,,,16,27,5,99,,,,,20,,,0,160508,,,1,0,2016
36013,461,947,,,9,14,4,107,,,,,29,,,0,115233,,,0,0,2016
55105,393,250,,,71,60,82,73,,,,,-6,,,1,143428,,,1,0,2016
13157,894,502,,,50,74,26,64,,,,,-15,,,1,280269,,,1,0,2016
29051,721,188,,,76,66,86,69,,,,,-10,,,2,141017,,,1,0,2016
47099,649,487,,,51,28,75,95,,,,,16,,,1,170449,,,1,0,2016
42021,432,869,,,17,12,22,110,,,,,31,,,1,73250,,,0,0,2016
5031,581,710,,,32,55,9,75,,,,,-4,,,0,173408,,,1,0,2016
29121,709,473,,,53,46,60,81,,,,,2,,,1,113263,,,0,0,2016
15009,422,883,,,15,10,21,124,,,,,45,,,1,759717,,,3,0,2016
26118,493,406,,,58,56,60,76,,,,,-2,,,1,201142,,,1,0,2016
30029,572,925,,,11,7,16,127,,,,,48,,,1,443693,,,2,0,2016
17091,577,625,,,39,32,47,90,,,,,11,,,1,125450,,,0,0,2016
25250,404,195,,,76,73,80,65,,,,,-14,,,1,234333,,,1,0,2016
15007,818,965,,,7,1,13,161,,,,,82,,,1,744300,,,3,0,2016
31019,961,162,,,79,60,98,72,,,,,-7,,,2,215425,,,1,0,2016
33005,715,733,,,30,16,43,107,,,,,28,,,1,231392,,,1,0,2016
53013,565,79,,,87,94,81,49,,,,,-30,,,1,274294,,,1,0,2016
48265,908,628,,,39,21,57,99,,,,,20,,,1,399708,,,2,0,2016
12087,645,775,,,26,2,50,148,,,,,69,,,1,597717,,,2,0,2016
48063,538,352,,,63,68,58,68,,,,,-11,,,1,156546,,,1,0,2016
48476,703,714,,,31,14,48,111,,,,,32,,,1,188606,,,1,0,2016
36111,361,839,,,20,14,26,108,,,,,29,,,1,252517,,,1,0,2016
37107,843,990,,,3,3,2,137,,,,,58,,,0,117325,,,0,0,2016
41035,763,561,,,45,45,45,84,,,,,5,,,1,191233,,,1,0,2016
47071,625,544,,,46,34,58,91,,,,,12,,,1,232186,,,1,0,2016
18067,651,259,,,70,63,77,70,,,,,-9,,,1,89308,,,0,0,2016
33001,812,724,,,31,13,48,110,,,,,31,,,1,270590,,,1,0,2016
55063,497,88,,,86,88,84,54,,,,,-25,,,1,202958,,,1,0,2016
22063,738,792,,,24,24,25,98,,,,,19,,,1,186666,,,1,0,2016
18157,358,90,,,86,81,91,60,,,,,-19,,,2,179392,,,1,0,2016
13285,792,797,,,24,33,15,90,,,,,11,,,1,179817,,,1,0,2016
22019,324,562,,,45,45,45,82,,,,,3,,,1,234425,,,1,0,2016
12023,805,754,,,28,14,43,108,,,,,29,,,1,176658,,,1,0,2016
4015,304,794,,,24,27,21,95,,,,,16,,,1,237026,,,1,0,2016
12105,102,390,,,60,52,68,77,,,,,-2,,,1,200375,,,1,0,2016
42071,125,326,,,65,53,77,76,,,,,-3,,,1,246492,,,1,0,2016
26049,492,134,,,81,81,81,60,,,,,-19,,,1,146239,,,1,0,2016
48479,341,296,,,67,61,74,72,,,,,-7,,,1,179132,,,1,0,2016
35013,319,876,,,16,19,13,101,,,,,22,,,1,201533,,,1,0,2016
32003,13,228,,,73,79,67,61,,,,,-18,,,1,281155,,,1,0,2016
28067,804,893,,,15,22,7,99,,,,,20,,,0,126350,,,0,0,2016
20045,504,101,,,85,74,95,64,,,,,-15,,,2,233983,,,1,0,2016
40031,522,808,,,23,41,4,84,,,,,5,,,0,113833,,,0,0,2016
42075,454,884,,,16,8,24,117,,,,,38,,,1,204967,,,1,0,2016
23001,534,518,,,49,25,72,97,,,,,18,,,1,170795,,,1,0,2016
42087,981,808,,,23,31,15,92,,,,,13,,,1,125417,,,0,0,2016
21130,708,633,,,39,61,16,72,,,,,-7,,,1,248258,,,1,0,2016
39003,580,380,,,61,45,76,81,,,,,2,,,1,97625,,,0,0,2016
31109,212,169,,,78,92,64,51,,,,,-28,,,1,225203,,,1,0,2016
5094,492,519,,,48,56,40,74,,,,,-5,,,1,163687,,,1,0,2016
49005,611,423,,,57,87,28,55,,,,,-24,,,1,260817,,,1,0,2016
21125,851,689,,,34,29,39,93,,,,,14,,,1,174700,,,1,0,2016
48292,750,684,,,34,24,43,99,,,,,20,,,1,172717,,,1,0,2016
53015,569,380,,,60,66,54,69,,,,,-10,,,1,265125,,,1,0,2016
6048,4,84,,,87,93,81,50,,,,,-29,,,1,731149,,,3,0,2016
19877,587,140,,,81,81,81,60,,,,,-19,,,1,225697,,,1,0,2016
48303,228,177,,,77,88,67,55,,,,,-24,,,1,221685,,,1,0,2016
48005,681,722,,,31,15,47,106,,,,,27,,,1,180642,,,1,0,2016
37155,496,992,,,2,1,4,151,,,,,73,,,0,130225,,,1,0,2016
51243,765,762,,,27,31,23,93,,,,,14,,,1,204911,,,1,0,2016
13021,419,826,,,21,25,17,96,,,,,17,,,1,129875,,,1,0,2016
6039,529,340,,,64,53,74,76,,,,,-3,,,1,298450,,,1,0,2016
55023,494,539,,,46,42,51,86,,,,,7,,,1,272104,,,1,0,2016
21107,982,723,,,31,28,33,92,,,,,13,,,1,135008,,,1,0,2016
36033,965,990,,,3,1,5,156,,,,,77,,,0,144542,,,1,0,2016
33011,165,199,,,75,61,90,72,,,,,-7,,,2,325208,,,1,0,2016
20161,758,262,,,70,65,76,69,,,,,-10,,,1,223500,,,1,0,2016
55071,658,804,,,23,35,11,88,,,,,9,,,1,115858,,,0,0,2016
27013,798,294,,,67,49,86,79,,,,,0,,,2,197058,,,1,0,2016
39139,499,458,,,54,59,49,73,,,,,-6,,,1,86858,,,0,0,2016
39167,796,340,,,64,45,83,82,,,,,3,,,1,163612,,,1,0,2016
18053,775,609,,,40,36,45,88,,,,,9,,,1,80983,,,0,0,2016
39101,841,503,,,50,53,47,77,,,,,-2,,,1,94917,,,0,0,2016
26103,743,875,,,17,10,23,117,,,,,38,,,1,163650,,,1,0,2016
48203,811,589,,,42,33,52,90,,,,,11,,,1,172783,,,1,0,2016
51089,882,995,,,2,2,2,139,,,,,60,,,0,101742,,,0,0,2016
19033,968,655,,,37,44,30,82,,,,,3,,,1,140376,,,1,0,2016
48215,104,811,,,23,20,26,101,,,,,22,,,1,186467,,,1,0,2016
42039,652,705,,,32,21,43,102,,,,,23,,,1,117708,,,0,0,2016
41029,288,292,,,68,62,73,71,,,,,-8,,,1,386901,,,2,0,2016
31848,585,398,,,58,55,62,76,,,,,-3,,,1,166958,,,1,0,2016
6047,318,181,,,77,86,68,56,,,,,-23,,,1,269025,,,1,0,2016
28075,706,967,,,6,6,7,123,,,,,44,,,0,141125,,,1,0,2016
12065,15,603,,,41,39,43,86,,,,,7,,,1,372059,,,1,0,2016
18091,547,536,,,47,34,60,90,,,,,11,,,1,170242,,,1,0,2016
26111,660,573,,,44,47,40,80,,,,,1,,,1,144817,,,1,0,2016
48329,411,94,,,85,83,88,59,,,,,-20,,,2,249746,,,1,0,2016
55108,327,218,,,74,77,71,63,,,,,-16,,,1,270495,,,1,0,2016
29635,426,291,,,68,84,51,56,,,,,-22,,,1,310675,,,1,0,2016
38101,729,618,,,40,53,27,76,,,,,-3,,,1,226200,,,1,0,2016
30063,490,596,,,42,30,53,91,,,,,12,,,1,356613,,,1,0,2016
1097,164,759,,,28,29,26,92,,,,,13,,,1,155694,,,1,0,2016
6099,150,41,,,92,95,90,47,,,,,-32,,,2,313217,,,1,0,2016
22073,412,377,,,61,50,71,77,,,,,-2,,,1,201998,,,1,0,2016
26115,426,221,,,74,54,93,76,,,,,-3,,,2,169658,,,1,0,2016
1051,647,853,,,18,23,13,99,,,,,20,,,1,170745,,,1,0,2016
37031,708,954,,,8,1,14,151,,,,,73,,,1,275542,,,1,0,2016
22101,939,992,,,3,4,2,131,,,,,53,,,0,146958,,,1,0,2016
54061,535,613,,,40,28,52,94,,,,,15,,,1,240900,,,1,0,2016
47076,876,782,,,25,15,36,107,,,,,28,,,1,206229,,,1,0,2016
53025,677,906,,,13,25,2,96,,,,,17,,,0,224983,,,1,0,2016
5005,998,959,,,7,7,8,121,,,,,42,,,0,158858,,,1,0,2016
37171,728,770,,,26,2,51,140,,,,,61,,,1,169008,,,1,0,2016
26073,790,853,,,19,13,25,109,,,,,30,,,1,139800,,,1,0,2016
39083,876,187,,,77,74,80,64,,,,,-15,,,1,161795,,,1,0,2016
53057,498,511,,,49,68,30,68,,,,,-11,,,1,350671,,,1,0,2016
18035,519,564,,,45,56,33,74,,,,,-5,,,1,77800,,,0,0,2016
26121,377,401,,,59,70,47,67,,,,,-12,,,1,135367,,,1,0,2016
40101,776,569,,,44,70,18,66,,,,,-13,,,1,100075,,,0,0,2016
41035,329,895,,,14,7,21,124,,,,,45,,,1,245395,,,1,0,2016
48347,829,677,,,35,5,65,125,,,,,46,,,1,193750,,,1,0,2016
6055,477,241,,,72,55,89,75,,,,,-4,,,2,927050,,,4,0,2016
12021,177,922,,,11,14,8,113,,,,,34,,,0,509987,,,2,0,2016
47130,491,63,,,89,97,82,43,,,,,-36,,,1,319152,,,1,0,2016
37049,568,919,,,12,6,17,127,,,,,48,,,1,166783,,,1,0,2016
18065,991,601,,,41,54,28,76,,,,,-3,,,1,86508,,,0,0,2016
42073,625,872,,,17,14,19,107,,,,,28,,,1,84533,,,0,0,2016
9009,60,498,,,50,37,63,86,,,,,7,,,1,265675,,,1,0,2016
22079,389,191,,,76,57,96,74,,,,,-5,,,2,250459,,,1,0,2016
39157,614,406,,,58,58,59,74,,,,,-5,,,1,136808,,,1,0,2016
41041,913,859,,,18,6,30,123,,,,,44,,,1,354300,,,1,0,2016
35329,189,542,,,46,44,48,83,,,,,4,,,1,480794,,,2,0,2016
26021,403,664,,,36,17,54,104,,,,,25,,,1,255842,,,1,0,2016
12098,156,529,,,48,45,50,82,,,,,3,,,1,363479,,,1,0,2016
37193,744,955,,,8,10,6,116,,,,,37,,,0,230242,,,1,0,2016
39077,884,586,,,43,35,50,88,,,,,9,,,1,123608,,,0,0,2016
9011,243,585,,,43,28,58,93,,,,,14,,,1,284833,,,1,0,2016
53029,656,550,,,46,64,28,71,,,,,-8,,,1,410904,,,2,0,2016
12083,187,444,,,55,54,57,76,,,,,-3,,,1,187854,,,1,0,2016
34009,584,763,,,26,9,44,117,,,,,38,,,1,386800,,,2,0,2016
48135,438,598,,,41,50,33,78,,,,,-1,,,1,189800,,,1,0,2016
49034,279,372,,,61,95,28,46,,,,,-33,,,1,303400,,,1,0,2016
